timestamp,raw,voltage
2026-03-11T17:56:27.128084,201,0.10050000250339508
2026-03-11T17:56:27.133751,201,0.1080000028014183
2026-03-11T17:56:27.136702,218,0.10900000482797623
2026-03-11T17:56:27.136749,212,0.10600000619888306
2026-03-11T17:56:27.136790,194,0.09700000286102295
2026-03-11T17:56:27.137777,168,0.08400000631809235
2026-03-11T17:56:27.439779,141,0.07050000131130219
2026-03-11T17:56:27.453966,102,0.05100000277161598
2026-03-11T17:56:27.455407,70,0.03500000014901161
2026-03-11T17:56:27.455476,40,0.020000001415610313
2026-03-11T17:56:27.456432,20,0.010000000707805157
2026-03-11T17:56:27.456478,20,0.010000000707805157
2026-03-11T17:56:27.456525,8,0.004000000189989805
2026-03-11T17:56:27.768684,8,0.004000000189989805
2026-03-11T17:56:27.775292,9,0.004500000271946192
2026-03-11T17:56:27.775376,23,0.011500000953674316
2026-03-11T17:56:27.775423,49,0.024500001221895218
2026-03-11T17:56:27.787923,80,0.04000000283122063
2026-03-11T17:56:27.789715,80,0.05700000375509262
2026-03-11T17:56:28.101500,181,0.09050000458955765
2026-03-11T17:56:28.108295,201,0.10050000250339508
2026-03-11T17:56:28.117755,215,0.10750000178813934
2026-03-11T17:56:28.117844,219,0.10950000584125519
2026-03-11T17:56:28.119907,215,0.10750000178813934
2026-03-11T17:56:28.119958,215,0.10750000178813934
2026-03-11T17:56:28.120749,195,0.09750000387430191
2026-03-11T17:56:28.426445,169,0.08450000733137131
2026-03-11T17:56:28.437051,169,0.06850000470876694
2026-03-11T17:56:28.441254,102,0.05100000277161598
2026-03-11T17:56:28.441905,69,0.03450000286102295
2026-03-11T17:56:28.442739,17,0.008500000461935997
2026-03-11T17:56:28.442793,8,0.004000000189989805
2026-03-11T17:56:28.745375,8,0.004000000189989805
2026-03-11T17:56:28.752138,9,0.004500000271946192
2026-03-11T17:56:28.752225,23,0.011500000953674316
2026-03-11T17:56:28.754461,49,0.024500001221895218
2026-03-11T17:56:28.761809,84,0.04200000315904617
2026-03-11T17:56:28.761873,115,0.057500001043081284
2026-03-11T17:56:29.075262,149,0.07450000196695328
2026-03-11T17:56:29.085910,179,0.08950000256299973
2026-03-11T17:56:29.087742,201,0.10050000250339508
2026-03-11T17:56:29.087806,215,0.10750000178813934
2026-03-11T17:56:29.087850,215,0.10750000178813934
2026-03-11T17:56:29.087893,219,0.10950000584125519
2026-03-11T17:56:29.087934,212,0.10600000619888306
2026-03-11T17:56:29.087975,194,0.09700000286102295
